game_id,play_id,season,week,offense_team,defense_team,down,ydstogo,yardline_100,qtr,time_remaining_sec,score_diff,play_type,decision,result_success
2021_W13_CAR_BAL,1984,2021,9,GB,LAR,4,8,28,3,1002,18,punt,kick,1
2022_W05_GB_CIN,1985,2022,7,JAX,LV,4,7,95,4,267,22,run,go,0
2016_W18_SF_ARI,1986,2016,2,PHI,HOU,4,3,20,3,1476,-3,punt,kick,1
2017_W16_IND_LV,1987,2017,10,CIN,DAL,4,19,70,4,778,-24,run,go,0
2024_W10_MIN_PHI,1988,2024,6,BUF,DET,4,8,32,1,3044,-8,punt,kick,1
2020_W11_PIT_NYG,1989,2020,13,BAL,TB,4,19,36,4,264,18,run,go,0
2020_W05_CIN_ATL,1990,2020,1,CLE,NYJ,4,15,67,3,942,-6,run,go,1
2017_W07_CHI_PHI,1991,2017,2,BUF,CAR,4,11,27,2,2637,-27,pass,go,0
2020_W15_LAC_IND,1992,2020,17,HOU,LV,4,6,9,1,3063,-16,pass,go,1
2018_W06_GB_NYJ,1993,2018,14,BAL,SEA,4,2,58,1,3171,12,punt,kick,1
2019_W05_LAC_PHI,1994,2019,7,HOU,NE,4,9,24,2,2140,-30,run,go,0
2020_W17_ARI_TEN,1995,2020,9,DAL,WSH,4,8,20,3,1148,16,punt,kick,0
2022_W01_ATL_PHI,1996,2022,4,BUF,PHI,4,7,41,4,775,-21,field_goal,kick,0
2016_W05_BUF_IND,1997,2016,5,GB,JAX,4,3,56,1,3224,-26,punt,kick,1
2022_W03_LV_BAL,1998,2022,9,ARI,CAR,4,13,91,3,933,-15,punt,kick,1
2024_W07_ATL_NO,1999,2024,16,MIN,PHI,4,18,75,3,1291,-17,run,go,0
2021_W08_DAL_TEN,2000,2021,12,NYJ,HOU,4,18,52,4,319,6,pass,go,0
2017_W08_CAR_BAL,2001,2017,5,DEN,SEA,4,18,15,2,2276,-18,run,go,0
2020_W18_DAL_PIT,2002,2020,17,CHI,IND,4,9,68,1,3019,-18,punt,kick,1
2022_W07_IND_NE,2003,2022,12,PIT,LAC,4,2,63,2,2243,7,run,go,1
2017_W16_GB_HOU,2004,2017,15,DAL,NYG,4,11,84,1,3533,-22,punt,kick,1
2023_W03_MIN_CLE,2005,2023,5,NYJ,SEA,4,16,70,2,1926,24,run,go,0
2021_W03_ATL_CLE,2006,2021,8,BUF,CHI,4,18,79,1,3258,-8,punt,kick,1
2017_W15_HOU_LV,2007,2017,6,SEA,NYJ,4,14,30,4,25,23,run,go,1
2024_W14_WSH_TB,2008,2024,2,PIT,NO,4,14,22,4,569,12,pass,go,0
2017_W11_JAX_MIA,2009,2017,16,CAR,GB,4,19,5,2,2380,-18,run,go,0
2018_W17_NO_DAL,2010,2018,11,SF,DET,4,10,22,2,2187,-6,punt,kick,1
2021_W10_JAX_DET,2011,2021,4,DEN,IND,4,4,85,2,2428,16,punt,kick,1
2020_W16_MIN_KC,2012,2020,1,JAX,IND,4,13,11,1,3183,-15,pass,go,1
2019_W14_MIA_LAC,2013,2019,5,MIN,KC,4,17,86,2,2549,-21,punt,kick,1
2016_W05_BUF_SF,2014,2016,7,KC,BUF,4,10,91,4,853,-4,pass,go,0
2017_W06_PIT_TB,2015,2017,7,SF,LAC,4,7,15,1,3238,14,run,go,0
2016_W05_CLE_ARI,2016,2016,14,BUF,NYG,4,10,72,4,283,-30,pass,go,1
2016_W11_MIN_DEN,2017,2016,15,ARI,BAL,4,15,82,3,950,-24,punt,kick,1
2017_W11_KC_IND,2018,2017,5,TB,ARI,4,7,99,1,2720,-29,punt,kick,1
2022_W16_PHI_BAL,2019,2022,17,IND,LAR,4,5,88,2,1818,18,punt,kick,0
2021_W01_TB_NE,2020,2021,11,CLE,BUF,4,4,23,3,1602,-25,pass,go,1
2016_W16_HOU_PIT,2021,2016,11,NYJ,TEN,4,9,27,2,2190,4,run,go,1
2018_W06_DET_TEN,2022,2018,11,DEN,LAR,4,7,59,3,1588,-14,run,go,0
2024_W10_BUF_PIT,2023,2024,18,ATL,TB,4,14,35,3,973,10,run,go,0
2024_W02_HOU_LV,2024,2024,15,WSH,SF,4,17,52,1,3496,-17,run,go,1
2023_W14_BAL_NO,2025,2023,9,DET,BUF,4,2,88,2,2261,-23,pass,go,1
2019_W05_SEA_DEN,2026,2019,17,BUF,IND,4,4,20,1,3417,-11,pass,go,0
2022_W14_DEN_CLE,2027,2022,17,CIN,DET,4,4,49,3,1365,8,punt,kick,1
2021_W12_DEN_CAR,2028,2021,6,LAC,HOU,4,20,43,1,3115,-14,field_goal,kick,1
2020_W17_NE_BAL,2029,2020,3,IND,CLE,4,4,32,4,29,16,punt,kick,1
2021_W06_BAL_ARI,2030,2021,14,WSH,NYJ,4,16,24,2,2519,7,run,go,0
2020_W11_WSH_NYJ,2031,2020,17,MIA,LV,4,15,22,2,2198,20,punt,kick,1
2020_W04_CIN_ATL,2032,2020,10,WSH,IND,4,6,20,2,2231,27,pass,go,0
2017_W13_PIT_NYG,2033,2017,11,NE,LAC,4,17,5,2,2668,18,run,go,0
2019_W06_PIT_LAR,2034,2019,14,LV,PHI,4,7,89,1,2721,13,punt,kick,1
2021_W14_HOU_SEA,2035,2021,15,CLE,IND,4,6,25,4,17,-23,field_goal,kick,1
2020_W10_TB_GB,2036,2020,3,TEN,KC,4,2,55,1,3173,28,pass,go,1
2017_W17_DET_ATL,2037,2017,17,JAX,SEA,4,6,94,2,2102,-14,punt,kick,1
2024_W04_TEN_PIT,2038,2024,17,CIN,NYJ,4,19,4,3,1305,14,pass,go,1
2018_W15_SF_MIA,2039,2018,3,CLE,SEA,4,14,70,4,359,-4,punt,kick,1
2016_W10_HOU_SF,2040,2016,16,TEN,MIN,4,18,95,2,2331,-26,pass,go,1
2020_W18_NO_WSH,2041,2020,16,KC,DEN,4,5,70,1,3257,-27,punt,kick,1
2024_W09_CAR_NO,2042,2024,15,NO,TEN,4,8,7,2,2172,6,run,go,0
2021_W17_BUF_NE,2043,2021,1,NE,DEN,4,5,9,3,1369,19,run,go,0
2018_W14_NYJ_PHI,2044,2018,12,WSH,GB,4,13,32,3,1204,22,punt,kick,1
2024_W17_CLE_ARI,2045,2024,8,CAR,CIN,4,10,60,1,3105,15,pass,go,1
2023_W07_DET_PIT,2046,2023,14,HOU,SF,4,16,88,1,2935,10,pass,go,0
2024_W03_BUF_ARI,2047,2024,16,IND,HOU,4,19,55,4,796,-29,pass,go,1
2018_W14_JAX_DET,2048,2018,5,HOU,KC,4,5,26,4,304,14,run,go,0
2020_W02_CIN_TB,2049,2020,6,BAL,SF,4,6,34,4,499,-16,pass,go,1
2019_W12_NYG_PHI,2050,2019,13,LAR,IND,4,2,21,4,183,0,punt,kick,1
2024_W05_NYJ_ARI,2051,2024,5,LV,LAR,4,6,6,1,2884,-17,field_goal,kick,1
2022_W16_GB_BAL,2052,2022,15,CIN,SEA,4,6,96,4,617,29,punt,kick,1
2017_W03_JAX_LAR,2053,2017,17,TB,MIA,4,10,79,1,3324,-16,punt,kick,1
2024_W02_BUF_PHI,2054,2024,12,TEN,GB,4,14,29,3,1304,15,punt,kick,0
2018_W03_NYG_SEA,2055,2018,7,ARI,LV,4,16,93,4,376,12,run,go,0
2019_W14_CAR_JAX,2056,2019,2,PIT,NYJ,4,13,9,2,2033,21,run,go,0
2018_W06_DAL_WSH,2057,2018,7,CIN,MIN,4,12,42,1,3198,-25,pass,go,0
2021_W13_BUF_ARI,2058,2021,10,DEN,ATL,4,3,29,3,1695,-14,run,go,1
2017_W18_LV_NYG,2059,2017,14,KC,CLE,4,1,85,4,665,17,punt,kick,1
2019_W05_LAR_GB,2060,2019,13,LAC,CIN,4,10,65,2,2133,-27,punt,kick,1
2024_W11_CHI_LAR,2061,2024,15,WSH,DEN,4,10,71,1,2810,-28,punt,kick,1
2017_W04_BAL_NYG,2062,2017,7,BAL,TB,4,6,59,2,2115,12,pass,go,1
2019_W05_BAL_KC,2063,2019,5,HOU,WSH,4,19,23,2,2692,-18,punt,kick,1
2024_W18_BUF_JAX,2064,2024,7,NYG,JAX,4,17,54,2,2646,17,run,go,1
2020_W01_PIT_MIN,2065,2020,6,CIN,TB,4,3,92,4,472,-4,pass,go,0
2024_W11_NE_PIT,2066,2024,13,SF,NYG,4,2,8,3,1241,-18,run,go,1
2021_W03_HOU_BAL,2067,2021,11,NO,BUF,4,15,44,1,3402,13,run,go,1
2024_W15_SF_IND,2068,2024,5,LAR,TB,4,8,23,2,1811,16,pass,go,0
2023_W01_BUF_LV,2069,2023,15,ARI,DAL,4,17,2,1,3330,7,pass,go,1
2024_W10_PIT_GB,2070,2024,4,NYG,TEN,4,19,60,3,1218,9,pass,go,1
2021_W02_BAL_NO,2071,2021,14,NYJ,SEA,4,6,53,4,638,28,punt,kick,1
2024_W07_CIN_SF,2072,2024,12,JAX,PIT,4,14,11,2,2042,-13,pass,go,1
2022_W10_LAC_DET,2073,2022,16,IND,NE,4,18,12,1,3458,25,pass,go,0
2021_W10_ATL_BUF,2074,2021,16,KC,DEN,4,19,67,4,829,-30,punt,kick,1
2016_W08_IND_LAR,2075,2016,10,NE,NYG,4,2,44,2,2323,-11,punt,kick,1
2018_W03_LV_CAR,2076,2018,2,DAL,ATL,4,15,40,4,31,19,pass,go,0
2019_W05_NE_CAR,2077,2019,9,NYG,LAR,4,1,99,1,2876,19,pass,go,1
2019_W13_SF_PHI,2078,2019,5,NE,NO,4,20,75,4,389,16,pass,go,0
2022_W03_MIN_BAL,2079,2022,11,KC,SEA,4,3,74,4,579,2,punt,kick,1
2018_W13_NE_DET,2080,2018,4,DEN,HOU,4,1,11,2,2574,-29,run,go,0
2023_W18_MIN_HOU,2081,2023,12,ARI,CIN,4,15,20,1,2722,-1,punt,kick,1
2018_W09_SF_DAL,2082,2018,17,MIA,NYJ,4,10,94,1,2740,-20,punt,kick,1
2020_W09_PIT_GB,2083,2020,1,MIN,NYJ,4,15,6,1,2814,4,run,go,0
2022_W15_DEN_LAR,2084,2022,4,CHI,MIN,4,5,19,1,2871,-30,punt,kick,1
2018_W05_GB_SF,2085,2018,15,BAL,TB,4,20,31,2,2220,-4,pass,go,1
2024_W13_TB_NYJ,2086,2024,11,HOU,NYG,4,16,31,4,27,29,punt,kick,1
2020_W07_NE_LV,2087,2020,16,DET,PHI,4,7,71,3,1472,-25,punt,kick,1
2021_W18_NO_CLE,2088,2021,10,GB,NYJ,4,9,12,4,321,-8,punt,kick,1
2018_W12_TEN_BUF,2089,2018,1,PHI,JAX,4,17,39,3,1629,-20,punt,kick,1
2022_W07_NE_NYJ,2090,2022,3,IND,JAX,4,11,78,1,3145,7,punt,kick,1
2017_W16_TB_CLE,2091,2017,15,NE,LAC,4,18,76,2,2166,-19,run,go,0
2018_W04_JAX_PHI,2092,2018,5,LV,KC,4,18,96,4,563,24,punt,kick,1
2017_W17_NO_DET,2093,2017,8,BUF,DET,4,15,39,1,3371,-10,run,go,0
2024_W08_TEN_KC,2094,2024,11,ATL,MIN,4,1,68,2,2175,3,punt,kick,1
2018_W02_PHI_ATL,2095,2018,12,CAR,PIT,4,17,96,4,284,-15,punt,kick,1
2020_W03_GB_WSH,2096,2020,6,SF,NO,4,20,82,3,1251,-14,pass,go,0
2022_W11_SF_BUF,2097,2022,3,SF,HOU,4,3,94,3,1710,-6,pass,go,0
2021_W17_ATL_IND,2098,2021,1,DEN,ATL,4,13,66,3,1373,16,punt,kick,1
2020_W18_TB_CHI,2099,2020,16,DET,KC,4,19,21,2,2570,25,run,go,1
2023_W02_TEN_LAC,2100,2023,1,DET,CLE,4,3,35,3,1310,15,punt,kick,1
2018_W07_TB_CHI,2101,2018,3,GB,BUF,4,13,79,1,3306,27,run,go,0
2018_W18_NE_CIN,2102,2018,17,DET,PIT,4,3,82,3,953,-25,pass,go,1
2020_W18_SEA_NYJ,2103,2020,2,SEA,CIN,4,19,57,1,3213,13,run,go,0
2017_W06_SF_DEN,2104,2017,13,SEA,BAL,4,2,60,4,337,0,punt,kick,1
2023_W16_NE_BAL,2105,2023,6,DET,PHI,4,8,41,2,2405,16,punt,kick,1
2021_W09_LAR_CIN,2106,2021,1,CIN,NE,4,9,40,2,1809,-11,field_goal,kick,0
2023_W04_BAL_SF,2107,2023,5,NYJ,LAR,4,18,53,2,1876,15,punt,kick,1
2023_W03_DET_KC,2108,2023,15,MIA,PIT,4,7,75,2,1911,6,punt,kick,1
2021_W03_SEA_LAR,2109,2021,4,HOU,MIN,4,2,75,1,2817,-23,run,go,1
2023_W12_CIN_CHI,2110,2023,17,JAX,WSH,4,7,54,1,3349,23,punt,kick,1
2018_W18_PHI_DET,2111,2018,4,NYG,DAL,4,13,31,2,1824,26,pass,go,1
2016_W14_LAC_CAR,2112,2016,13,CAR,CIN,4,3,78,2,1881,-9,pass,go,1
2018_W09_CHI_HOU,2113,2018,5,DET,NYJ,4,20,39,1,2755,-30,punt,kick,1
2023_W10_ATL_SF,2114,2023,3,KC,WSH,4,19,78,2,2377,24,punt,kick,1
2023_W10_ARI_NO,2115,2023,6,BAL,CIN,4,2,68,2,2067,-22,punt,kick,0
2018_W03_DEN_CLE,2116,2018,6,BUF,CIN,4,18,15,3,1620,-27,pass,go,1
2021_W09_DAL_DET,2117,2021,8,DEN,CHI,4,1,14,3,1524,-17,pass,go,0
2016_W07_TEN_NO,2118,2016,12,KC,CHI,4,5,53,2,2639,-9,punt,kick,1
2021_W14_CHI_KC,2119,2021,9,ATL,LAR,4,5,55,4,372,-26,pass,go,0
2018_W05_PHI_ATL,2120,2018,6,NYJ,DAL,4,19,53,3,1315,25,field_goal,kick,0
2019_W08_HOU_KC,2121,2019,16,NO,JAX,4,6,69,2,2209,-27,run,go,0
2017_W01_DET_BUF,2122,2017,1,CHI,HOU,4,7,36,4,416,3,punt,kick,1
2017_W10_CLE_NYG,2123,2017,18,NYG,LAR,4,11,67,1,3409,-12,punt,kick,1
2019_W18_TB_DET,2124,2019,3,IND,CIN,4,4,79,4,299,-29,punt,kick,1
2018_W13_CIN_DET,2125,2018,16,TB,BUF,4,6,49,4,249,-28,punt,kick,1
2020_W05_NE_TB,2126,2020,18,SF,GB,4,4,95,2,2036,-20,run,go,1
2023_W05_LV_LAC,2127,2023,9,GB,NYJ,4,4,20,2,2502,-9,pass,go,1
2024_W17_KC_NO,2128,2024,16,WSH,CIN,4,1,73,2,2283,-24,punt,kick,1
2024_W03_CAR_KC,2129,2024,18,WSH,CLE,4,11,37,1,3010,21,field_goal,kick,1
2023_W17_PIT_NO,2130,2023,10,BUF,NYJ,4,14,44,1,2895,24,punt,kick,1
2022_W11_BAL_ARI,2131,2022,15,KC,CLE,4,14,72,4,649,-30,punt,kick,1
2022_W06_TB_ATL,2132,2022,1,PIT,PHI,4,9,62,2,2226,-24,pass,go,1
2016_W08_IND_NYG,2133,2016,17,PIT,BUF,4,15,62,4,296,-8,punt,kick,1
2016_W01_HOU_NYG,2134,2016,13,LV,PHI,4,14,24,3,1487,-3,pass,go,1
2019_W05_WSH_CAR,2135,2019,8,NYJ,TB,4,18,27,4,40,22,field_goal,kick,1
2020_W16_CAR_DET,2136,2020,10,DET,WSH,4,1,49,2,2555,10,punt,kick,1
2018_W02_NO_TEN,2137,2018,9,JAX,DEN,4,18,2,1,3554,-28,field_goal,kick,1
2018_W11_CLE_LAC,2138,2018,2,PIT,CLE,4,15,64,3,1688,-15,run,go,0
2019_W02_BUF_HOU,2139,2019,5,WSH,NYG,4,9,24,1,3073,-16,field_goal,kick,1
2024_W11_NYG_ATL,2140,2024,12,LV,CAR,4,15,19,3,1428,-23,punt,kick,1
2019_W04_BUF_JAX,2141,2019,9,MIA,NE,4,6,93,2,2342,25,pass,go,1
2024_W09_NYJ_WSH,2142,2024,13,ARI,TB,4,6,51,1,3591,-11,field_goal,kick,0
2017_W02_PIT_BUF,2143,2017,13,DET,LV,4,6,39,4,51,11,punt,kick,1
2024_W07_HOU_PHI,2144,2024,15,ATL,BAL,4,7,88,2,2565,4,punt,kick,1
2021_W17_NO_JAX,2145,2021,10,PIT,CIN,4,6,31,2,2068,29,punt,kick,1
2023_W02_GB_DAL,2146,2023,14,LAR,SF,4,16,34,3,1649,14,field_goal,kick,0
2018_W06_SEA_LV,2147,2018,10,PHI,CLE,4,18,86,1,2944,-24,punt,kick,1
2022_W06_PIT_SEA,2148,2022,6,KC,LV,4,9,42,1,3080,8,field_goal,kick,0
2022_W12_CAR_PIT,2149,2022,12,GB,ARI,4,17,61,2,2270,3,pass,go,1
2022_W15_CLE_NYG,2150,2022,15,WSH,CLE,4,8,53,3,1101,-7,run,go,0
2021_W10_DEN_NYG,2151,2021,8,CIN,SF,4,6,6,2,2173,-7,field_goal,kick,1
2020_W02_MIN_TEN,2152,2020,8,NYJ,NE,4,3,79,1,2738,14,punt,kick,1
2024_W14_ATL_MIA,2153,2024,6,NO,SEA,4,6,38,2,2303,-20,pass,go,1
2021_W08_TEN_DEN,2154,2021,8,HOU,NE,4,5,89,2,2609,16,run,go,0
2022_W15_NYJ_JAX,2155,2022,7,WSH,CLE,4,20,37,4,887,-17,punt,kick,1
2020_W05_NYG_DEN,2156,2020,10,ATL,DAL,4,7,53,4,467,-26,punt,kick,1
2016_W01_PHI_MIN,2157,2016,11,IND,WSH,4,16,39,4,749,-12,punt,kick,1
2020_W03_ATL_NYJ,2158,2020,5,ARI,SF,4,3,33,2,2175,7,run,go,1
2023_W13_MIN_CHI,2159,2023,6,ARI,DET,4,12,22,1,3449,-12,punt,kick,1
2017_W17_DAL_LV,2160,2017,17,MIN,NO,4,19,86,2,2356,-9,punt,kick,1
2023_W10_TB_SF,2161,2023,6,ATL,SF,4,18,31,4,746,19,punt,kick,1
2018_W07_CHI_HOU,2162,2018,12,MIN,CIN,4,19,79,1,3330,28,run,go,0
2017_W08_LAC_SF,2163,2017,14,PIT,LAC,4,4,15,3,1201,4,pass,go,0
2018_W01_NYG_CLE,2164,2018,16,SF,CIN,4,16,48,1,3113,20,pass,go,1
2024_W14_PIT_TB,2165,2024,6,ARI,MIN,4,10,71,4,251,-13,punt,kick,1
2019_W02_SF_NYG,2166,2019,17,BAL,TEN,4,8,79,1,3271,29,punt,kick,1
2023_W05_CLE_CHI,2167,2023,13,WSH,LAC,4,3,43,4,141,12,run,go,0
2020_W10_NO_ATL,2168,2020,9,DEN,CLE,4,14,60,1,3183,-16,pass,go,1
2020_W10_GB_IND,2169,2020,11,NE,MIA,4,7,49,1,3113,-18,punt,kick,1
2019_W12_DET_KC,2170,2019,17,CHI,CIN,4,19,36,3,1296,-8,run,go,1
2018_W07_KC_NO,2171,2018,13,LV,CIN,4,11,48,4,268,-5,pass,go,0
2024_W02_NYJ_ARI,2172,2024,1,KC,SEA,4,3,25,4,569,27,pass,go,0
2021_W10_CIN_KC,2173,2021,7,CLE,NYJ,4,20,37,1,2851,15,punt,kick,1
2017_W05_HOU_ATL,2174,2017,12,CHI,IND,4,12,27,2,2102,-1,run,go,0
2024_W16_MIN_BUF,2175,2024,3,NE,DAL,4,7,93,2,2453,10,punt,kick,1
2019_W15_NYG_BAL,2176,2019,17,DEN,NYJ,4,3,73,3,1644,1,run,go,1
2016_W11_KC_DAL,2177,2016,17,HOU,NYJ,4,14,5,4,376,30,run,go,0
2018_W17_BAL_CHI,2178,2018,1,JAX,MIA,4,16,48,2,2247,15,pass,go,0
2024_W07_PIT_SF,2179,2024,13,NYG,DEN,4,13,63,1,3596,-27,punt,kick,1
2024_W08_NO_LAR,2180,2024,5,MIN,PHI,4,11,90,4,556,27,run,go,0
2018_W13_ARI_DEN,2181,2018,8,TEN,NO,4,12,10,2,2673,-3,pass,go,1
2020_W07_BUF_NYG,2182,2020,1,ATL,CHI,4,2,28,1,2800,-28,run,go,1
2020_W06_NO_LAR,2183,2020,12,HOU,BUF,4,6,18,1,3501,-18,pass,go,1
2021_W13_CHI_TEN,2184,2021,10,DEN,ARI,4,15,58,3,1299,8,punt,kick,1
2021_W03_NYG_LAC,2185,2021,11,SF,TB,4,10,48,2,2298,-12,punt,kick,1
2024_W08_CHI_BAL,2186,2024,9,MIA,MIN,4,7,69,2,1869,3,punt,kick,1
2018_W13_LAC_NO,2187,2018,11,JAX,KC,4,6,25,4,640,14,punt,kick,1
2022_W03_JAX_KC,2188,2022,2,NYG,JAX,4,13,28,1,2802,6,punt,kick,1
2018_W07_SEA_CAR,2189,2018,11,ATL,LV,4,20,30,1,3391,-5,pass,go,1
2020_W02_MIA_PIT,2190,2020,10,TEN,HOU,4,17,20,1,2864,14,pass,go,0
2021_W10_IND_MIN,2191,2021,16,TEN,NYG,4,11,64,3,1647,-20,pass,go,0
2019_W03_BUF_JAX,2192,2019,17,BAL,KC,4,7,54,4,716,-21,punt,kick,1
2019_W18_ATL_TEN,2193,2019,4,MIN,DET,4,3,48,2,2337,11,field_goal,kick,1
2022_W13_TB_KC,2194,2022,16,NYG,MIN,4,18,46,1,2816,-13,run,go,0
2021_W03_TEN_CHI,2195,2021,4,IND,BUF,4,2,11,2,2029,-4,pass,go,1
2019_W01_CHI_LAR,2196,2019,17,TB,DAL,4,7,45,1,3185,3,run,go,1
2018_W07_NO_SF,2197,2018,3,LAR,CAR,4,9,67,1,3233,-9,punt,kick,1
2022_W04_CHI_MIN,2198,2022,16,NYJ,NE,4,12,8,1,3339,-9,punt,kick,1
2019_W01_BAL_CIN,2199,2019,10,NYG,DAL,4,8,59,3,1110,-25,punt,kick,1
2017_W06_LAC_JAX,2200,2017,7,BAL,LAC,4,7,65,2,2120,23,punt,kick,1
2016_W01_TB_ATL,2201,2016,17,BAL,MIA,4,16,54,3,1216,8,punt,kick,1
2016_W08_DET_LAC,2202,2016,14,MIN,SF,4,15,31,2,2576,9,punt,kick,1
2019_W01_SF_TB,2203,2019,8,MIN,NYJ,4,11,58,2,2166,8,pass,go,1
2018_W01_DEN_WSH,2204,2018,15,BUF,LV,4,20,45,3,1270,-18,field_goal,kick,0
2024_W03_GB_LAR,2205,2024,18,GB,JAX,4,15,6,4,392,6,punt,kick,1
2022_W09_GB_CIN,2206,2022,18,LAC,KC,4,19,77,2,2182,-18,punt,kick,1
2022_W13_CIN_CHI,2207,2022,9,SEA,BUF,4,5,81,4,604,3,run,go,0
2024_W15_JAX_GB,2208,2024,2,HOU,GB,4,7,84,4,530,8,punt,kick,1
2016_W12_LAC_NO,2209,2016,16,DEN,TB,4,5,60,3,1405,-15,punt,kick,1
2017_W10_IND_TEN,2210,2017,6,NE,TB,4,1,57,4,19,-13,field_goal,kick,0
2020_W02_ATL_CLE,2211,2020,8,JAX,BUF,4,19,97,2,2061,2,punt,kick,1
2023_W15_BUF_PIT,2212,2023,9,MIN,KC,4,20,11,2,1911,2,punt,kick,1
2018_W02_NYJ_DEN,2213,2018,7,KC,MIA,4,11,38,1,2757,2,field_goal,kick,1
2021_W16_IND_NO,2214,2021,15,MIA,LAC,4,11,55,2,2285,6,punt,kick,1
2020_W02_GB_SEA,2215,2020,11,NYJ,CAR,4,20,60,2,2363,20,run,go,0
2020_W14_MIN_LAR,2216,2020,13,CIN,ATL,4,3,68,4,743,7,run,go,1
2024_W03_JAX_DET,2217,2024,3,DEN,DAL,4,10,37,1,3537,-27,punt,kick,1
2024_W17_LAC_TEN,2218,2024,15,SF,CHI,4,17,69,1,3026,16,punt,kick,1
2021_W10_HOU_TEN,2219,2021,8,PIT,CAR,4,6,71,3,1586,13,punt,kick,1
2020_W12_DAL_SEA,2220,2020,2,BAL,CAR,4,15,11,3,1484,3,run,go,0
2020_W14_DAL_PHI,2221,2020,4,TEN,GB,4,13,33,1,3582,-12,pass,go,1
2020_W09_DEN_PIT,2222,2020,5,DAL,NYJ,4,1,41,4,702,-16,punt,kick,0
2017_W17_DAL_BAL,2223,2017,3,ATL,LAR,4,1,49,1,3363,28,punt,kick,1
2016_W09_CIN_LV,2224,2016,10,TB,TEN,4,11,98,4,350,-5,punt,kick,1
2018_W02_BAL_MIA,2225,2018,18,LAC,LAR,4,20,8,1,3089,-8,field_goal,kick,1
2021_W01_CIN_TEN,2226,2021,5,CIN,CAR,4,2,25,1,3093,-10,punt,kick,1
2019_W04_NE_PIT,2227,2019,3,ARI,ATL,4,20,74,1,3049,17,run,go,0
2022_W09_SEA_HOU,2228,2022,8,CIN,HOU,4,16,80,3,1492,16,punt,kick,1
2020_W12_LAC_LAR,2229,2020,1,CHI,DEN,4,9,31,4,689,-27,pass,go,0
2021_W10_BAL_LAR,2230,2021,11,CLE,JAX,4,7,25,1,2993,-23,punt,kick,1
2021_W17_ATL_JAX,2231,2021,2,SF,CIN,4,14,29,1,2802,-22,punt,kick,1
2023_W12_NE_NO,2232,2023,16,NYJ,CAR,4,18,8,3,1158,26,pass,go,1
2022_W04_PHI_SEA,2233,2022,12,DET,PHI,4,3,53,4,171,-25,pass,go,1
2021_W17_NYG_MIA,2234,2021,1,SF,DET,4,11,93,2,2231,-19,run,go,0
2022_W17_MIA_PHI,2235,2022,8,IND,MIA,4,19,39,3,960,10,punt,kick,1
2022_W13_IND_LAC,2236,2022,14,MIA,SF,4,17,70,2,2513,-18,punt,kick,1
2016_W16_SF_PHI,2237,2016,8,DET,IND,4,17,43,3,1397,22,punt,kick,1
2018_W09_TB_PHI,2238,2018,8,ARI,TB,4,15,83,2,2151,-16,punt,kick,1
2024_W17_TEN_JAX,2239,2024,15,WSH,NYG,4,6,37,2,2449,24,pass,go,1
2017_W02_NYG_MIN,2240,2017,9,BUF,KC,4,13,41,2,2700,13,punt,kick,1
2018_W18_KC_DAL,2241,2018,9,CAR,PIT,4,11,13,1,2715,-12,run,go,0
2021_W15_CHI_LAC,2242,2021,4,KC,LAC,4,17,14,1,2842,2,field_goal,kick,1
2024_W07_DET_NO,2243,2024,13,BAL,LAR,4,3,82,4,169,-6,punt,kick,1
2022_W17_PHI_HOU,2244,2022,10,LV,TB,4,6,98,4,889,10,punt,kick,1
2018_W09_MIN_NYJ,2245,2018,17,PHI,LAC,4,6,99,1,3534,-15,pass,go,0
2020_W06_NE_IND,2246,2020,8,LV,MIA,4,6,64,4,847,-22,punt,kick,1
2022_W16_KC_NYJ,2247,2022,10,LV,NYG,4,7,75,2,2125,-15,punt,kick,1
2017_W05_SEA_CIN,2248,2017,18,NE,IND,4,1,37,1,2846,26,punt,kick,0
2022_W11_HOU_DEN,2249,2022,14,CLE,PIT,4,20,11,4,399,1,punt,kick,1
2023_W07_PIT_CIN,2250,2023,9,PHI,SEA,4,14,15,1,3141,-21,pass,go,0
2019_W17_BUF_LAC,2251,2019,5,NYG,NE,4,12,31,4,291,-2,field_goal,kick,1
2017_W08_IND_JAX,2252,2017,4,MIA,CHI,4,8,43,1,2812,-19,pass,go,1
2018_W02_NYG_NE,2253,2018,2,LAC,DEN,4,5,7,1,2885,-28,run,go,1
2019_W12_TEN_KC,2254,2019,17,HOU,MIA,4,13,96,2,2621,20,punt,kick,1
2016_W15_NYG_MIN,2255,2016,5,WSH,DAL,4,11,41,2,2278,-2,punt,kick,1
2023_W13_CAR_CHI,2256,2023,14,TB,CLE,4,13,37,2,2351,-1,punt,kick,1
2021_W12_CHI_LAR,2257,2021,10,CHI,LAC,4,5,98,1,3079,6,punt,kick,1
2017_W05_PIT_ARI,2258,2017,16,GB,LAR,4,4,69,1,2927,-13,run,go,0
2024_W12_NYG_CAR,2259,2024,16,MIN,TEN,4,13,6,4,74,5,run,go,0
2018_W09_CAR_BUF,2260,2018,7,LAC,BAL,4,9,22,1,3297,20,pass,go,1
2024_W11_CIN_ARI,2261,2024,9,CIN,LV,4,16,88,1,3355,-14,pass,go,0
2024_W16_TB_SEA,2262,2024,4,ATL,DAL,4,5,55,3,1356,7,run,go,1
2023_W05_SF_CLE,2263,2023,16,HOU,LV,4,5,59,2,2333,-12,run,go,0
